site_code,monitor_time,ammonia_nitrogen
198,2015/12/21 20:00,1.9
198,2015/12/22 0:00,1.1
198,2015/12/22 4:00,1.6
198,2015/12/22 8:00,1.1
198,2015/12/22 12:00,1.3
198,2015/12/22 16:00,1
198,2015/12/22 20:00,1.2
198,2015/12/23 0:00,0.7
198,2015/12/23 4:00,1
198,2015/12/23 8:00,0.8
198,2015/12/23 12:00,0.9
198,2015/12/23 16:00,0.7
198,2015/12/23 20:00,2.3
198,2015/12/24 0:00,1.6
198,2015/12/24 4:00,1.6
198,2015/12/24 8:00,9
198,2015/12/24 12:00,9
198,2015/12/24 16:00,9
198,2015/12/24 20:00,9
198,2015/12/25 0:00,9
198,2015/12/25 4:00,9
198,2015/12/25 8:00,10.1
198,2015/12/25 12:00,3.6
198,2015/12/25 16:00,3.6
198,2015/12/25 20:00,3.6
198,2015/12/26 0:00,3.6
198,2015/12/26 4:00,3.6
198,2015/12/26 8:00,3.6
198,2015/12/26 12:00,3.5
198,2015/12/26 16:00,3.3
198,2015/12/26 20:00,3.1
198,2015/12/27 0:00,3.1
198,2015/12/27 4:00,2.8
198,2015/12/27 8:00,2.9
198,2015/12/27 12:00,2.7
198,2015/12/27 16:00,2.6
198,2015/12/27 20:00,2.7
198,2015/12/28 0:00,2.7
198,2015/12/28 4:00,2.7
198,2015/12/28 8:00,3
198,2015/12/28 12:00,2.7
198,2015/12/28 16:00,2.8
198,2015/12/28 20:00,2.8
198,2015/12/29 0:00,2.8
198,2015/12/29 4:00,2.82
198,2015/12/29 8:00,2.82
198,2015/12/29 12:00,3.02
198,2015/12/29 16:00,2.41
198,2015/12/29 20:00,2.41
198,2015/12/30 0:00,2.41
198,2015/12/30 4:00,2.41
198,2015/12/30 8:00,2.4
198,2015/12/30 12:00,2.5
198,2015/12/30 16:00,2.5
198,2015/12/30 20:00,2.7
198,2015/12/31 0:00,2.3
198,2015/12/31 4:00,2.3
198,2015/12/31 8:00,1.6
198,2015/12/31 12:00,2.3
198,2015/12/31 16:00,2.4
198,2015/12/31 20:00,2
199,2015/12/1 0:00,9.9
199,2015/12/1 4:00,9.9
199,2015/12/1 8:00,9.9
199,2015/12/1 12:00,5.25
199,2015/12/1 16:00,9.9
199,2015/12/1 20:00,9.9
199,2015/12/2 0:00,9.9
199,2015/12/2 4:00,9.9
199,2015/12/2 8:00,9.7
199,2015/12/2 12:00,4.56
199,2015/12/2 16:00,2.29
199,2015/12/2 20:00,2.59
199,2015/12/3 0:00,1.21
199,2015/12/3 4:00,6.24
199,2015/12/3 8:00,6.04
199,2015/12/3 12:00,7.82
199,2015/12/3 16:00,3.77
199,2015/12/3 20:00,5.06
199,2015/12/4 0:00,5.55
199,2015/12/4 4:00,9.01
199,2015/12/4 8:00,3.97
199,2015/12/4 12:00,5.35
199,2015/12/4 16:00,9.9
199,2015/12/4 20:00,8.91
199,2015/12/5 0:00,9.9
199,2015/12/5 4:00,7.82
199,2015/12/5 8:00,9.9
199,2015/12/5 12:00,9.9
199,2015/12/5 16:00,9.9
199,2015/12/5 20:00,9.9
199,2015/12/6 0:00,9.9
199,2015/12/6 4:00,9.9
199,2015/12/6 8:00,9.9
199,2015/12/6 12:00,9.9
199,2015/12/6 16:00,9.9
199,2015/12/6 20:00,9.9
199,2015/12/7 0:00,8.61
199,2015/12/7 4:00,9.9
199,2015/12/7 8:00,2.69
199,2015/12/7 12:00,9.9
199,2015/12/7 16:00,4.07
199,2015/12/7 20:00,3.87
199,2015/12/8 0:00,3.97
199,2015/12/8 4:00,1.5
199,2015/12/8 8:00,3.68
199,2015/12/8 12:00,2.19
199,2015/12/8 16:00,1.3
199,2015/12/8 20:00,1.6
199,2015/12/9 0:00,1.8
199,2015/12/9 4:00,4.17
199,2015/12/9 8:00,9.9
199,2015/12/9 12:00,8.22
199,2015/12/9 16:00,4.21
199,2015/12/9 20:00,1.9
199,2015/12/10 0:00,9.9
199,2015/12/10 4:00,6.44
199,2015/12/10 8:00,9.01
199,2015/12/10 12:00,3.77
199,2015/12/10 16:00,9.9
199,2015/12/10 20:00,5.75
199,2015/12/11 0:00,9.9
199,2015/12/11 4:00,4.66
199,2015/12/11 8:00,9.9
199,2015/12/11 12:00,1.01
199,2015/12/11 16:00,9.9
199,2015/12/11 20:00,9.5
199,2015/12/12 0:00,1.21
199,2015/12/12 4:00,9.9
199,2015/12/12 8:00,8.22
199,2015/12/12 12:00,0.42
199,2015/12/12 16:00,4.17
199,2015/12/12 20:00,1.01
199,2015/12/13 0:00,1.01
199,2015/12/13 4:00,1.01
199,2015/12/13 8:00,0.51
199,2015/12/13 12:00,1.3
199,2015/12/13 16:00,7.13
199,2015/12/13 20:00,0.81
199,2015/12/14 0:00,2.69
199,2015/12/14 4:00,1.11
199,2015/12/14 8:00,2.69
199,2015/12/14 12:00,1.3
199,2015/12/14 16:00,1.8
199,2015/12/14 20:00,3.38
199,2015/12/15 0:00,7.62
199,2015/12/15 4:00,0.91
199,2015/12/15 8:00,2.29
199,2015/12/15 12:00,0.51
199,2015/12/15 16:00,0.42
199,2015/12/15 20:00,1.8
199,2015/12/16 0:00,1.3
199,2015/12/16 4:00,1.9
199,2015/12/16 8:00,4.56
199,2015/12/16 12:00,0.42
199,2015/12/16 16:00,1.8
199,2015/12/16 20:00,1.8
199,2015/12/17 0:00,3.77
199,2015/12/17 4:00,0.12
199,2015/12/17 8:00,1.5
199,2015/12/17 12:00,1.6
199,2015/12/17 16:00,1.11
199,2015/12/17 20:00,4.76
199,2015/12/18 0:00,2.69
199,2015/12/18 4:00,0.32
199,2015/12/18 8:00,1.6
199,2015/12/18 12:00,1.11
199,2015/12/18 16:00,6.44
199,2015/12/18 20:00,1.9
199,2015/12/19 0:00,1.9
199,2015/12/19 4:00,1.9
199,2015/12/19 8:00,0.81
199,2015/12/19 12:00,2.69
199,2015/12/19 16:00,6.04
199,2015/12/19 20:00,3.28
199,2015/12/20 0:00,3.28
199,2015/12/20 4:00,2.29
199,2015/12/20 8:00,1.21
199,2015/12/20 12:00,3.38
199,2015/12/20 16:00,3.38
199,2015/12/20 20:00,0.32
199,2015/12/21 0:00,0.32
199,2015/12/21 4:00,0.61
199,2015/12/21 8:00,0.22
199,2015/12/21 12:00,3.28
199,2015/12/21 16:00,2.6
199,2015/12/21 20:00,2.6
199,2015/12/22 0:00,2.29
199,2015/12/22 4:00,2.49
199,2015/12/22 8:00,2.19
199,2015/12/22 12:00,2.59
199,2015/12/22 16:00,2.29
199,2015/12/22 20:00,2.88
199,2015/12/23 0:00,2.88
199,2015/12/23 4:00,2.49
199,2015/12/23 8:00,3.08
199,2015/12/23 12:00,2.88
199,2015/12/23 16:00,3.18
199,2015/12/23 20:00,2.88
199,2015/12/24 0:00,2.29
199,2015/12/24 4:00,2.29
199,2015/12/24 8:00,2.29
199,2015/12/24 12:00,2.29
199,2015/12/24 16:00,2.78
199,2015/12/24 20:00,2.78
199,2015/12/25 0:00,2.78
199,2015/12/25 4:00,2.78
199,2015/12/25 8:00,3.18
199,2015/12/25 12:00,2.88
199,2015/12/25 16:00,3.08
199,2015/12/25 20:00,2.78
199,2015/12/26 0:00,2.88
199,2015/12/26 4:00,2.88
199,2015/12/26 8:00,3.38
199,2015/12/26 12:00,3.18
199,2015/12/26 16:00,2.88
199,2015/12/26 20:00,3.68
199,2015/12/27 0:00,2.88
199,2015/12/27 4:00,3.38
199,2015/12/27 8:00,2.78
199,2015/12/27 12:00,3.38
199,2015/12/27 16:00,2.88
199,2015/12/27 20:00,2.19
199,2015/12/28 0:00,2.49
199,2015/12/28 4:00,2.49
199,2015/12/28 8:00,1.7
199,2015/12/28 12:00,1.7
199,2015/12/28 16:00,1.6
199,2015/12/28 20:00,1.9
199,2015/12/29 0:00,1.3
199,2015/12/29 4:00,1.6
199,2015/12/29 8:00,1.6
199,2015/12/29 12:00,1.4
199,2015/12/29 16:00,1.6
199,2015/12/29 20:00,1.6
199,2015/12/30 0:00,1.6
199,2015/12/30 4:00,1.6
199,2015/12/30 8:00,1.6
199,2015/12/30 12:00,1.7
199,2015/12/30 16:00,1.4
199,2015/12/30 20:00,1.7
199,2015/12/31 0:00,1.7
199,2015/12/31 4:00,1.6
199,2015/12/31 8:00,1.6
199,2015/12/31 12:00,1.7
199,2015/12/31 16:00,1.7
199,2015/12/31 20:00,1.3
201,2015/12/1 0:00,8.68
201,2015/12/1 4:00,8.68
201,2015/12/1 8:00,10.82
201,2015/12/1 12:00,10.82
201,2015/12/1 16:00,10.82
201,2015/12/1 20:00,11.16
201,2015/12/2 0:00,10.19
201,2015/12/2 4:00,10.19
201,2015/12/2 8:00,10.19
201,2015/12/2 12:00,9.9
201,2015/12/2 16:00,9.2
201,2015/12/2 20:00,9.2
201,2015/12/3 0:00,9.2
201,2015/12/3 4:00,9.2
201,2015/12/3 8:00,9.2
201,2015/12/3 12:00,11.16
201,2015/12/3 16:00,10.1
201,2015/12/3 20:00,10.1
201,2015/12/4 0:00,10.1
201,2015/12/4 4:00,10.1
201,2015/12/4 8:00,10.1
201,2015/12/4 12:00,11.84
201,2015/12/4 16:00,13.11
201,2015/12/4 20:00,13.11
201,2015/12/5 0:00,13.11
201,2015/12/5 4:00,13.11
201,2015/12/5 8:00,13.68
201,2015/12/5 12:00,14.02
201,2015/12/5 16:00,14.01
201,2015/12/5 20:00,14.01
201,2015/12/6 0:00,14.6
201,2015/12/6 4:00,14.6
201,2015/12/6 8:00,14.88
201,2015/12/6 12:00,15.83
201,2015/12/6 16:00,14.85
201,2015/12/6 20:00,14.85
201,2015/12/7 0:00,14.85
201,2015/12/7 4:00,14.85
201,2015/12/7 8:00,12.91
201,2015/12/7 12:00,14.06
201,2015/12/7 16:00,11.39
201,2015/12/7 20:00,11.39
201,2015/12/8 0:00,11.39
201,2015/12/8 4:00,11.39
201,2015/12/8 8:00,10.65
201,2015/12/8 12:00,11.01
201,2015/12/8 16:00,11.01
201,2015/12/8 20:00,9.04
201,2015/12/9 0:00,9.04
201,2015/12/9 4:00,9.04
201,2015/12/9 8:00,8.34
201,2015/12/9 12:00,8.34
201,2015/12/9 16:00,8.34
201,2015/12/9 20:00,8.34
201,2015/12/10 0:00,8.34
201,2015/12/10 4:00,8.34
201,2015/12/10 8:00,8.34
201,2015/12/10 12:00,8.34
201,2015/12/10 16:00,8.1
201,2015/12/10 20:00,8.1
201,2015/12/11 0:00,8.1
201,2015/12/11 4:00,8.1
201,2015/12/11 8:00,8.1
201,2015/12/11 12:00,8.56
201,2015/12/11 16:00,8.19
201,2015/12/11 20:00,8.19
201,2015/12/12 0:00,8.19
201,2015/12/12 4:00,8.19
201,2015/12/12 8:00,8.84
201,2015/12/12 12:00,8.97
201,2015/12/12 16:00,8.97
201,2015/12/12 20:00,11.54
201,2015/12/13 0:00,11.54
201,2015/12/13 4:00,11.54
201,2015/12/13 8:00,11.54
201,2015/12/13 12:00,10.3
201,2015/12/13 16:00,10.68
201,2015/12/13 20:00,9.61
201,2015/12/14 0:00,9.61
201,2015/12/14 4:00,9.61
201,2015/12/14 8:00,10.23
201,2015/12/14 12:00,12.11
201,2015/12/14 16:00,12.11
201,2015/12/14 20:00,12.11
201,2015/12/15 0:00,12.11
201,2015/12/15 4:00,12.11
201,2015/12/15 8:00,12.11
201,2015/12/15 12:00,12.11
201,2015/12/15 16:00,9.36
201,2015/12/15 20:00,9.36
201,2015/12/16 0:00,9.36
201,2015/12/16 4:00,9.36
201,2015/12/16 8:00,9.36
201,2015/12/16 12:00,8.49
201,2015/12/16 16:00,8.49
201,2015/12/16 20:00,8.49
201,2015/12/17 0:00,8.49
201,2015/12/17 4:00,8.49
201,2015/12/17 8:00,8.49
201,2015/12/17 12:00,10.43
201,2015/12/17 16:00,10.43
201,2015/12/17 20:00,8.7
201,2015/12/18 0:00,8.7
201,2015/12/18 4:00,8.7
201,2015/12/18 8:00,8.31
201,2015/12/18 12:00,8.59
201,2015/12/18 16:00,8.7
201,2015/12/18 20:00,8.7
201,2015/12/19 0:00,8.7
201,2015/12/19 4:00,8.7
201,2015/12/19 8:00,8.68
201,2015/12/19 12:00,8.1
201,2015/12/19 16:00,8.7
201,2015/12/19 20:00,8.7
201,2015/12/20 0:00,8.7
201,2015/12/20 4:00,8.7
201,2015/12/20 8:00,8.24
201,2015/12/20 12:00,8.63
201,2015/12/20 16:00,8.1
201,2015/12/20 20:00,8.1
201,2015/12/21 0:00,8.1
201,2015/12/21 4:00,8.1
201,2015/12/21 8:00,8.03
201,2015/12/21 12:00,8.06
201,2015/12/21 16:00,8.14
201,2015/12/21 20:00,8.14
201,2015/12/22 0:00,8.14
201,2015/12/22 4:00,8.14
201,2015/12/22 8:00,7.1
201,2015/12/22 12:00,7.01
201,2015/12/22 16:00,7.01
201,2015/12/22 20:00,7.01
201,2015/12/23 0:00,7.01
201,2015/12/23 4:00,7.01
201,2015/12/23 8:00,7.59
201,2015/12/23 12:00,8.17
201,2015/12/23 16:00,9.72
201,2015/12/23 20:00,9.26
201,2015/12/24 0:00,9.26
201,2015/12/24 4:00,9.26
201,2015/12/24 8:00,9.26
201,2015/12/24 12:00,9.26
201,2015/12/24 16:00,12.82
201,2015/12/24 20:00,12.82
201,2015/12/25 0:00,12.82
201,2015/12/25 4:00,12.82
201,2015/12/25 8:00,12.82
201,2015/12/25 12:00,12.38
201,2015/12/25 16:00,10.3
201,2015/12/25 20:00,10.3
201,2015/12/26 0:00,10.3
201,2015/12/26 4:00,10.3
201,2015/12/26 8:00,9.98
201,2015/12/26 12:00,11.23
201,2015/12/26 16:00,11.05
201,2015/12/26 20:00,11.05
201,2015/12/27 0:00,11.05
201,2015/12/27 4:00,11.05
201,2015/12/27 8:00,9.73
201,2015/12/27 12:00,10.64
201,2015/12/27 16:00,18.1
201,2015/12/27 20:00,18.1
201,2015/12/28 0:00,18.1
201,2015/12/28 4:00,18.1
201,2015/12/28 8:00,16.47
201,2015/12/28 12:00,15.93
201,2015/12/28 16:00,10.18
201,2015/12/28 20:00,10.18
201,2015/12/29 0:00,10.18
201,2015/12/29 4:00,10.18
201,2015/12/29 8:00,10
201,2015/12/29 12:00,9.48
201,2015/12/29 16:00,9.48
201,2015/12/29 20:00,9.48
201,2015/12/30 0:00,9.48
201,2015/12/30 4:00,9.48
201,2015/12/30 8:00,9.06
201,2015/12/30 12:00,9.06
201,2015/12/30 16:00,8.95
201,2015/12/30 20:00,8.95
201,2015/12/31 0:00,8.95
201,2015/12/31 4:00,8.95
201,2015/12/31 8:00,9.15
201,2015/12/31 12:00,9.15
201,2015/12/31 16:00,2.19
201,2015/12/31 20:00,2.19
202,2015/12/1 0:00,2.19
202,2015/12/1 4:00,2.19
202,2015/12/1 8:00,2.19
202,2015/12/1 12:00,2.19
202,2015/12/1 16:00,2.19
202,2015/12/1 20:00,2.19
202,2015/12/2 0:00,2.19
202,2015/12/2 4:00,2.19
202,2015/12/2 8:00,2.19
202,2015/12/2 12:00,2.19
202,2015/12/2 16:00,2.19
202,2015/12/2 20:00,2.19
202,2015/12/3 0:00,2.19
202,2015/12/3 4:00,2.19
202,2015/12/3 8:00,2.19
202,2015/12/3 12:00,2.19
202,2015/12/3 16:00,2.19
202,2015/12/3 20:00,2.19
202,2015/12/4 0:00,2.19
202,2015/12/4 4:00,2.19
202,2015/12/4 8:00,2.19
202,2015/12/4 12:00,2.19
202,2015/12/4 16:00,2.19
202,2015/12/4 20:00,2.19
202,2015/12/5 0:00,2.19
202,2015/12/5 4:00,2.19
202,2015/12/5 8:00,2.19
202,2015/12/5 12:00,2.19
202,2015/12/5 16:00,2.19
202,2015/12/5 20:00,2.19
202,2015/12/6 0:00,2.19
202,2015/12/6 4:00,2.19
202,2015/12/6 8:00,2.19
202,2015/12/6 12:00,2.19
202,2015/12/6 16:00,2.19
202,2015/12/6 20:00,2.19
202,2015/12/7 0:00,2.19
202,2015/12/7 4:00,2.19
202,2015/12/7 8:00,2.19
202,2015/12/7 12:00,2.19
202,2015/12/7 16:00,2.19
202,2015/12/7 20:00,2.19
202,2015/12/8 0:00,2.19
202,2015/12/8 4:00,2.19
202,2015/12/8 8:00,2.19
202,2015/12/8 12:00,2.19
202,2015/12/8 16:00,2.19
202,2015/12/8 20:00,2.19
202,2015/12/9 0:00,1.93
202,2015/12/9 4:00,0.45
202,2015/12/9 8:00,1.63
202,2015/12/9 12:00,1.27
202,2015/12/9 16:00,1.27
202,2015/12/9 20:00,1.39
202,2015/12/10 0:00,1.13
202,2015/12/10 4:00,1.31
202,2015/12/10 8:00,1.25
202,2015/12/10 12:00,1.15
202,2015/12/10 16:00,1.24
202,2015/12/10 20:00,1.29
202,2015/12/11 0:00,1.23
202,2015/12/11 4:00,1.17
202,2015/12/11 8:00,1.32
202,2015/12/11 12:00,1.13
202,2015/12/11 16:00,1.1
202,2015/12/11 20:00,1.5
202,2015/12/12 0:00,1.05
202,2015/12/12 4:00,1.1
202,2015/12/12 8:00,1.1
202,2015/12/12 12:00,1.52
202,2015/12/12 16:00,1.52
202,2015/12/12 20:00,1.27
202,2015/12/13 0:00,1.27
202,2015/12/13 4:00,1.27
202,2015/12/13 8:00,1.27
202,2015/12/13 12:00,1.54
202,2015/12/13 16:00,1.62
202,2015/12/13 20:00,1.42
202,2015/12/14 0:00,1.41
202,2015/12/14 4:00,1.41
202,2015/12/14 8:00,1.45
202,2015/12/14 12:00,1.46
202,2015/12/14 16:00,1.61
202,2015/12/14 20:00,1.75
202,2015/12/15 0:00,1.5
202,2015/12/15 4:00,1.64
202,2015/12/15 8:00,1.74
202,2015/12/15 12:00,1.31
202,2015/12/15 16:00,1.18
202,2015/12/15 20:00,1.81
202,2015/12/16 0:00,1.25
202,2015/12/16 4:00,1.28
202,2015/12/16 8:00,1.52
202,2015/12/16 12:00,1.98
202,2015/12/16 16:00,1
202,2015/12/16 20:00,2.01
202,2015/12/17 0:00,1.89
202,2015/12/17 4:00,1.41
202,2015/12/17 8:00,1.51
202,2015/12/17 12:00,3.78
202,2015/12/17 16:00,3.78
202,2015/12/17 20:00,3.78
202,2015/12/18 0:00,3.78
202,2015/12/18 4:00,3.78
202,2015/12/18 8:00,3.78
202,2015/12/18 12:00,3.78
202,2015/12/18 16:00,3.78
202,2015/12/18 20:00,3.78
202,2015/12/19 0:00,3.78
202,2015/12/19 4:00,3.78
202,2015/12/19 8:00,3.78
202,2015/12/19 12:00,3.78
202,2015/12/19 16:00,3.78
202,2015/12/19 20:00,3.78
202,2015/12/20 0:00,3.78
202,2015/12/20 4:00,3.78
202,2015/12/20 8:00,3.78
202,2015/12/20 12:00,3.78
202,2015/12/20 16:00,3.78
202,2015/12/20 20:00,3.78
202,2015/12/21 0:00,3.78
202,2015/12/21 4:00,3.78
202,2015/12/21 8:00,3.78
202,2015/12/21 12:00,3.78
202,2015/12/21 16:00,3.78
202,2015/12/21 20:00,3.78
202,2015/12/22 0:00,3.78
202,2015/12/22 4:00,3.78
202,2015/12/22 8:00,3.78
202,2015/12/22 12:00,3.78
202,2015/12/22 16:00,3.78
202,2015/12/22 20:00,3.78
202,2015/12/23 0:00,3.78
202,2015/12/23 4:00,3.78
202,2015/12/23 8:00,2.83
202,2015/12/23 12:00,0.19
202,2015/12/23 16:00,0.49
202,2015/12/23 20:00,0.49
202,2015/12/24 0:00,2.43
202,2015/12/24 4:00,2.43
202,2015/12/24 8:00,2.43
202,2015/12/24 12:00,2.43
202,2015/12/24 16:00,1.62
202,2015/12/24 20:00,1.62
202,2015/12/25 0:00,1.62
202,2015/12/25 4:00,1.62
202,2015/12/25 8:00,0.51
202,2015/12/25 12:00,1.9
202,2015/12/25 16:00,1.63
202,2015/12/25 20:00,1.63
202,2015/12/26 0:00,1.52
202,2015/12/26 4:00,1.52
202,2015/12/26 8:00,1.47
202,2015/12/26 12:00,1.74
202,2015/12/26 16:00,1.89
202,2015/12/26 20:00,1.62
202,2015/12/27 0:00,1.79
202,2015/12/27 4:00,2
202,2015/12/27 8:00,1.58
202,2015/12/27 12:00,1.58
202,2015/12/27 16:00,1.38
202,2015/12/27 20:00,1.68
202,2015/12/28 0:00,1.15
202,2015/12/28 4:00,1.32
202,2015/12/28 8:00,1.47
202,2015/12/28 12:00,1.42
202,2015/12/28 16:00,1.18
202,2015/12/28 20:00,1.72
202,2015/12/29 0:00,1.16
202,2015/12/29 4:00,1.22
202,2015/12/29 8:00,1.15
202,2015/12/29 12:00,1.16
202,2015/12/29 16:00,1.2
202,2015/12/29 20:00,1.2
202,2015/12/30 0:00,1.2
202,2015/12/30 4:00,1.2
202,2015/12/30 8:00,1.52
202,2015/12/30 12:00,1.52
202,2015/12/30 16:00,1.25
202,2015/12/30 20:00,1.25
202,2015/12/31 0:00,1.77
202,2015/12/31 4:00,1.25
202,2015/12/31 8:00,1.56
202,2015/12/31 12:00,1.19
202,2015/12/31 16:00,1.22
202,2015/12/31 20:00,1.22
203,2015/12/1 0:00,2.3
203,2015/12/1 4:00,2.3
203,2015/12/1 8:00,2
203,2015/12/1 12:00,2
203,2015/12/1 16:00,2.3
203,2015/12/1 20:00,1.5
203,2015/12/2 0:00,2.3
203,2015/12/2 4:00,1.8
203,2015/12/2 8:00,1.9
203,2015/12/2 12:00,1.5
203,2015/12/2 16:00,2
203,2015/12/2 20:00,1.6
203,2015/12/3 0:00,2
203,2015/12/3 4:00,2
203,2015/12/3 8:00,1.7
203,2015/12/3 12:00,2.2
203,2015/12/3 16:00,1.6
203,2015/12/3 20:00,2.3
203,2015/12/4 0:00,2
203,2015/12/4 4:00,2.3
203,2015/12/4 8:00,1.6
203,2015/12/4 12:00,2.1
203,2015/12/4 16:00,2.1
203,2015/12/4 20:00,1.9
203,2015/12/5 0:00,2
203,2015/12/5 4:00,2.1
203,2015/12/5 8:00,2.1
203,2015/12/5 12:00,1.7
203,2015/12/5 16:00,2.1
203,2015/12/5 20:00,1.9
203,2015/12/6 0:00,1.8
203,2015/12/6 4:00,1.5
203,2015/12/6 8:00,2.1
203,2015/12/6 12:00,1.4
203,2015/12/6 16:00,1.7
203,2015/12/6 20:00,1.5
203,2015/12/7 0:00,1.9
203,2015/12/7 4:00,1.6
203,2015/12/7 8:00,1.8
203,2015/12/7 12:00,1.8
203,2015/12/7 16:00,1.8
203,2015/12/7 20:00,2.2
203,2015/12/8 0:00,2.3
203,2015/12/8 4:00,2.2
203,2015/12/8 8:00,1.7
203,2015/12/8 12:00,1.7
203,2015/12/8 16:00,2.7
203,2015/12/8 20:00,2.2
203,2015/12/9 0:00,1.8
203,2015/12/9 4:00,2.3
203,2015/12/9 8:00,2.3
203,2015/12/9 12:00,2.4
203,2015/12/9 16:00,2.1
203,2015/12/9 20:00,2.5
203,2015/12/10 0:00,2.1
203,2015/12/10 4:00,2.4
203,2015/12/10 8:00,2.2
203,2015/12/10 12:00,2.1
203,2015/12/10 16:00,1.7
203,2015/12/10 20:00,2.4
203,2015/12/11 0:00,2.3
203,2015/12/11 4:00,2.1
203,2015/12/11 8:00,2.2
203,2015/12/11 12:00,1.8
203,2015/12/11 16:00,2.1
203,2015/12/11 20:00,1.7
203,2015/12/12 0:00,1.6
203,2015/12/12 4:00,10.3
203,2015/12/12 8:00,10.3
203,2015/12/12 12:00,2.9
203,2015/12/12 16:00,2.9
203,2015/12/12 20:00,0.4
203,2015/12/13 0:00,0.4
203,2015/12/13 4:00,0.4
203,2015/12/13 8:00,0.4
203,2015/12/13 12:00,0.3
203,2015/12/13 16:00,0.3
203,2015/12/13 20:00,10.3
203,2015/12/14 0:00,10.3
203,2015/12/14 4:00,10.3
203,2015/12/14 8:00,10.3
203,2015/12/14 12:00,10.3
203,2015/12/14 16:00,10.3
203,2015/12/14 20:00,10.3
203,2015/12/15 0:00,8.5
203,2015/12/15 4:00,8.5
203,2015/12/15 8:00,8.5
203,2015/12/15 12:00,8.5
203,2015/12/15 16:00,0.4
203,2015/12/15 20:00,9.9
203,2015/12/16 0:00,9.9
203,2015/12/16 4:00,9.9
203,2015/12/16 8:00,9.9
203,2015/12/16 12:00,9.9
203,2015/12/16 16:00,9.9
203,2015/12/16 20:00,9.9
203,2015/12/17 0:00,10.3
203,2015/12/17 4:00,10.3
203,2015/12/17 8:00,10.3
203,2015/12/17 12:00,10.3
203,2015/12/17 16:00,10.3
203,2015/12/17 20:00,10.3
203,2015/12/18 0:00,10.3
203,2015/12/18 4:00,10.3
203,2015/12/18 8:00,10.3
203,2015/12/18 12:00,10.3
203,2015/12/18 16:00,10.3
203,2015/12/18 20:00,10.3
203,2015/12/19 0:00,10.3
203,2015/12/19 4:00,10.3
203,2015/12/19 8:00,10.3
203,2015/12/19 12:00,10.3
203,2015/12/19 16:00,10.3
203,2015/12/19 20:00,10.3
203,2015/12/20 0:00,10.3
203,2015/12/20 4:00,10.3
203,2015/12/20 8:00,10.3
203,2015/12/20 12:00,10.3
203,2015/12/20 16:00,10.3
203,2015/12/20 20:00,10.3
203,2015/12/21 0:00,10.3
203,2015/12/21 4:00,10.3
203,2015/12/21 8:00,10.3
203,2015/12/21 12:00,10.3
203,2015/12/21 16:00,10.3
203,2015/12/21 20:00,10.3
203,2015/12/22 0:00,10.3
203,2015/12/22 4:00,10.3
203,2015/12/22 8:00,10.3
203,2015/12/22 12:00,10.3
203,2015/12/22 16:00,10.3
203,2015/12/22 20:00,10.3
203,2015/12/23 0:00,10.3
203,2015/12/23 4:00,10.3
203,2015/12/23 8:00,10.3
203,2015/12/23 12:00,10.3
203,2015/12/23 16:00,10.3
203,2015/12/23 20:00,10.3
203,2015/12/24 0:00,10.3
203,2015/12/24 4:00,10.3
203,2015/12/24 8:00,10.3
203,2015/12/24 12:00,10.3
203,2015/12/24 16:00,10.3
203,2015/12/24 20:00,10.3
203,2015/12/25 0:00,10.3
203,2015/12/25 4:00,10.3
203,2015/12/25 8:00,10.3
203,2015/12/25 12:00,10.3
203,2015/12/25 16:00,10.3
203,2015/12/25 20:00,10.3
203,2015/12/26 0:00,10.3
203,2015/12/26 4:00,10.3
203,2015/12/26 8:00,10.3
203,2015/12/26 12:00,10.3
203,2015/12/26 16:00,10.3
203,2015/12/26 20:00,10.3
203,2015/12/27 0:00,10.3
203,2015/12/27 4:00,10.3
203,2015/12/27 8:00,10.3
203,2015/12/27 12:00,10.3
203,2015/12/27 16:00,10.3
203,2015/12/27 20:00,10.3
203,2015/12/28 0:00,10.3
203,2015/12/28 4:00,10.3
203,2015/12/28 8:00,10.3
203,2015/12/28 12:00,10.3
203,2015/12/28 16:00,10.3
203,2015/12/28 20:00,10.3
203,2015/12/29 0:00,10.3
203,2015/12/29 4:00,10.3
203,2015/12/29 8:00,10.3
203,2015/12/29 12:00,10.3
203,2015/12/29 16:00,10.3
203,2015/12/29 20:00,10.3
203,2015/12/30 0:00,10.3
203,2015/12/30 4:00,10.3
203,2015/12/30 8:00,10.3
203,2015/12/30 12:00,10.3
203,2015/12/30 16:00,10.3
203,2015/12/30 20:00,10.3
203,2015/12/31 0:00,10.3
203,2015/12/31 4:00,10.3
203,2015/12/31 8:00,10.3
203,2015/12/31 12:00,10.3
203,2015/12/31 16:00,10.3
203,2015/12/31 20:00,7.4
204,2015/12/1 0:00,0.52
204,2015/12/1 4:00,0.52
204,2015/12/1 8:00,0.61
204,2015/12/1 12:00,0.61
204,2015/12/1 16:00,3.64
204,2015/12/1 20:00,3.64
204,2015/12/2 0:00,0.91
204,2015/12/2 4:00,0.91
204,2015/12/2 8:00,0.91
204,2015/12/2 12:00,0.85
204,2015/12/2 16:00,3.66
204,2015/12/2 20:00,3.66
204,2015/12/3 0:00,3.66
204,2015/12/3 4:00,3.66
204,2015/12/3 8:00,2.81
204,2015/12/3 12:00,6.8
204,2015/12/3 16:00,3.17
204,2015/12/3 20:00,3.17
204,2015/12/4 0:00,3.17
