,site_code,publish_time,province,city,PM2_5,SO2_1,NO2_1,CO_1,O3_1,PM10_1,PM2_5_1,wind_power_1,wind_direction_1,temperature_1,relative_humidity_1,precipitation_1,SO2_2,NO2_2,CO_2,O3_2,PM10_2,PM2_5_2,wind_power_2,wind_direction_2,temperature_2,relative_humidity_2,precipitation_2,SO2_3,NO2_3,CO_3,O3_3,PM10_3,PM2_5_3,wind_power_3,wind_direction_3,temperature_3,relative_humidity_3,precipitation_3,PM2_5_pred
57060,1634A,2015-12-29 12:00:00,山东省,淄博市,0,0,0,0.0,0,0,0,2.25,183.625,2.125,44.125,0.0,0,0,0.0,0,0,0,3.375,44.5,-0.375,44.75,0.0,0,0,0.0,0,0,0,4.875,92.125,5.875,56.0,0.0,37.575985
57076,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
57084,1634A,2015-12-30 12:00:00,山东省,淄博市,0,0,0,0.0,0,0,0,5.125,210.25,4.375,61.75,0.0,0,0,0.0,0,0,0,2.25,183.625,2.125,44.125,0.0,0,0,0.0,0,0,0,3.375,44.5,-0.375,44.75,0.0,11.927673
57100,1634A,2015-12-31 04:00:00,山东省,淄博市,0,0,0,0.0,0,0,0,0.375,221.4286,-0.75,88.0,0.0,0,0,0.0,0,0,0,2.0,166.0,-2.375,78.375,0.0,0,0,0.0,0,0,0,0.375,215.4,-4.375,72.25,0.0,22.276024
57108,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
57676,1635A,2015-12-27 04:00:00,山东省,淄博市,15,56,61,3.52,13,262,133,1.75,156.125,0.875,69.125,0.0,69,110,8.503,5,707,406,0.875,172.2857,-1.75,95.75,0.0,129,121,3.798,4,579,386,0.875,259.0,0.0,96.25,0.0,107.35913
57684,1635A,2015-12-27 12:00:00,山东省,淄博市,15,193,110,2.918,23,381,239,4.875,92.125,5.875,56.0,0.0,150,82,3.104,42,353,224,4.625,209.625,5.0,59.0,0.0,183,137,5.14,11,701,497,1.5,214.875,2.375,77.0,0.0,113.11388
57700,1635A,2015-12-28 04:00:00,山东省,淄博市,128,4,19,0.7879999999999999,39,35,15,5.25,66.25,-3.125,64.125,0.0,56,61,3.52,13,262,133,1.75,156.125,0.875,69.125,0.0,69,110,8.503,5,707,406,0.875,172.2857,-1.75,95.75,0.0,48.57356
57708,1635A,2015-12-28 12:00:00,山东省,淄博市,151,13,16,0.88,44,37,15,3.375,44.5,-0.375,44.75,0.0,193,110,2.918,23,381,239,4.875,92.125,5.875,56.0,0.0,150,82,3.104,42,353,224,4.625,209.625,5.0,59.0,0.0,94.34253
57724,1635A,2015-12-29 04:00:00,山东省,淄博市,153,170,69,2.824,5,301,128,0.375,215.4,-4.375,72.25,0.0,4,19,0.7879999999999999,39,35,15,5.25,66.25,-3.125,64.125,0.0,56,61,3.52,13,262,133,1.75,156.125,0.875,69.125,0.0,106.647156
57732,1635A,2015-12-29 12:00:00,山东省,淄博市,94,165,75,2.638,15,274,151,2.25,183.625,2.125,44.125,0.0,13,16,0.88,44,37,15,3.375,44.5,-0.375,44.75,0.0,193,110,2.918,23,381,239,4.875,92.125,5.875,56.0,0.0,114.88283
57748,1635A,2015-12-30 04:00:00,山东省,淄博市,145,79,55,2.674,10,253,153,2.0,166.0,-2.375,78.375,0.0,170,69,2.824,5,301,128,0.375,215.4,-4.375,72.25,0.0,4,19,0.7879999999999999,39,35,15,5.25,66.25,-3.125,64.125,0.0,197.8717
57756,1635A,2015-12-30 12:00:00,山东省,淄博市,261,41,30,1.479,42,157,94,5.125,210.25,4.375,61.75,0.0,165,75,2.638,15,274,151,2.25,183.625,2.125,44.125,0.0,13,16,0.88,44,37,15,3.375,44.5,-0.375,44.75,0.0,143.3834
57772,1635A,2015-12-31 04:00:00,山东省,淄博市,214,62,54,2.926,8,250,145,0.375,221.4286,-0.75,88.0,0.0,79,55,2.674,10,253,153,2.0,166.0,-2.375,78.375,0.0,170,69,2.824,5,301,128,0.375,215.4,-4.375,72.25,0.0,280.35718
57780,1635A,2015-12-31 12:00:00,山东省,淄博市,70,100,71,2.894,21,397,261,3.375,232.625,4.75,52.75,0.0,41,30,1.479,42,157,94,5.125,210.25,4.375,61.75,0.0,165,75,2.638,15,274,151,2.25,183.625,2.125,44.125,0.0,169.74112
58348,1636A,2015-12-27 04:00:00,山东省,淄博市,16,83,76,1.955,19,301,228,1.75,156.125,0.875,69.125,0.0,359,158,7.332999999999998,18,696,320,0.875,172.2857,-1.75,95.75,0.0,246,97,7.662000000000001,19,483,225,0.875,259.0,0.0,96.25,0.0,172.20258
58356,1636A,2015-12-27 12:00:00,山东省,淄博市,27,136,88,2.782,36,427,271,4.875,92.125,5.875,56.0,0.0,82,67,2.542,52,388,290,4.625,209.625,5.0,59.0,0.0,320,120,5.562,24,616,408,1.5,214.875,2.375,77.0,0.0,154.5539
58372,1636A,2015-12-28 04:00:00,山东省,淄博市,69,19,10,0.414,57,46,16,5.25,66.25,-3.125,64.125,0.0,83,76,1.955,19,301,228,1.75,156.125,0.875,69.125,0.0,359,158,7.332999999999998,18,696,320,0.875,172.2857,-1.75,95.75,0.0,73.03241
58380,1636A,2015-12-28 12:00:00,山东省,淄博市,0,43,21,0.898,54,66,27,3.375,44.5,-0.375,44.75,0.0,136,88,2.782,36,427,271,4.875,92.125,5.875,56.0,0.0,82,67,2.542,52,388,290,4.625,209.625,5.0,59.0,0.0,93.40465
58396,1636A,2015-12-29 04:00:00,山东省,淄博市,195,46,58,1.668,19,133,69,0.375,215.4,-4.375,72.25,0.0,19,10,0.414,57,46,16,5.25,66.25,-3.125,64.125,0.0,83,76,1.955,19,301,228,1.75,156.125,0.875,69.125,0.0,128.5244
58404,1636A,2015-12-29 12:00:00,山东省,淄博市,131,250,51,2.954,34,0,0,2.25,183.625,2.125,44.125,0.0,43,21,0.898,54,66,27,3.375,44.5,-0.375,44.75,0.0,136,88,2.782,36,427,271,4.875,92.125,5.875,56.0,0.0,115.85297
58420,1636A,2015-12-30 04:00:00,山东省,淄博市,177,88,64,2.112,18,285,195,2.0,166.0,-2.375,78.375,0.0,46,58,1.668,19,133,69,0.375,215.4,-4.375,72.25,0.0,19,10,0.414,57,46,16,5.25,66.25,-3.125,64.125,0.0,181.25085
58428,1636A,2015-12-30 12:00:00,山东省,淄博市,342,77,36,1.232,55,196,131,5.125,210.25,4.375,61.75,0.0,250,51,2.954,34,0,0,2.25,183.625,2.125,44.125,0.0,43,21,0.898,54,66,27,3.375,44.5,-0.375,44.75,0.0,115.01758
58444,1636A,2015-12-31 04:00:00,山东省,淄博市,226,54,60,2.064,18,238,177,0.375,221.4286,-0.75,88.0,0.0,88,64,2.112,18,285,195,2.0,166.0,-2.375,78.375,0.0,46,58,1.668,19,133,69,0.375,215.4,-4.375,72.25,0.0,273.38278
58452,1636A,2015-12-31 12:00:00,山东省,淄博市,23,116,75,2.533,38,458,342,3.375,232.625,4.75,52.75,0.0,77,36,1.232,55,196,131,5.125,210.25,4.375,61.75,0.0,250,51,2.954,34,0,0,2.25,183.625,2.125,44.125,0.0,225.38121
59020,1637A,2015-12-27 04:00:00,山东省,枣庄市,56,100,52,3.362,10,380,245,0.75,167.125,-1.75,74.75,0.0,69,93,2.985,10,465,266,0.75,167.125,-1.75,74.75,0.0,20,35,1.484,13,170,130,0.75,167.125,-1.75,74.75,0.0,215.29373
59028,1637A,2015-12-27 12:00:00,山东省,枣庄市,27,103,36,0.981,47,197,128,0.75,167.125,-1.75,74.75,0.0,64,55,2.832,27,451,316,0.75,167.125,-1.75,74.75,0.0,52,58,3.132,26,271,218,0.75,167.125,-1.75,74.75,0.0,152.19579
59044,1637A,2015-12-28 04:00:00,山东省,枣庄市,57,19,16,0.563,44,126,56,0.75,167.125,-1.75,74.75,0.0,100,52,3.362,10,380,245,0.75,167.125,-1.75,74.75,0.0,69,93,2.985,10,465,266,0.75,167.125,-1.75,74.75,0.0,106.143814
59052,1637A,2015-12-28 12:00:00,山东省,枣庄市,56,14,17,0.362,56,56,27,0.75,167.125,-1.75,74.75,0.0,103,36,0.981,47,197,128,0.75,167.125,-1.75,74.75,0.0,64,55,2.832,27,451,316,0.75,167.125,-1.75,74.75,0.0,98.087296
59068,1637A,2015-12-29 04:00:00,山东省,枣庄市,173,38,55,1.228,14,106,57,0.75,167.125,-1.75,74.75,0.0,19,16,0.563,44,126,56,0.75,167.125,-1.75,74.75,0.0,100,52,3.362,10,380,245,0.75,167.125,-1.75,74.75,0.0,139.6296
59076,1637A,2015-12-29 12:00:00,山东省,枣庄市,218,73,38,0.938,37,99,56,0.75,167.125,-1.75,74.75,0.0,14,17,0.362,56,56,27,0.75,167.125,-1.75,74.75,0.0,103,36,0.981,47,197,128,0.75,167.125,-1.75,74.75,0.0,144.49635
59092,1637A,2015-12-30 04:00:00,山东省,枣庄市,153,42,46,2.382,11,348,173,0.75,167.125,-1.75,74.75,0.0,38,55,1.228,14,106,57,0.75,167.125,-1.75,74.75,0.0,19,16,0.563,44,126,56,0.75,167.125,-1.75,74.75,0.0,149.77327
59100,1637A,2015-12-30 12:00:00,山东省,枣庄市,269,102,53,1.203,23,307,218,0.75,167.125,-1.75,74.75,0.0,73,38,0.938,37,99,56,0.75,167.125,-1.75,74.75,0.0,14,17,0.362,56,56,27,0.75,167.125,-1.75,74.75,0.0,155.74113
59116,1637A,2015-12-31 04:00:00,山东省,枣庄市,294,59,63,1.408,10,268,153,0.75,167.125,-1.75,74.75,0.0,42,46,2.382,11,348,173,0.75,167.125,-1.75,74.75,0.0,38,55,1.228,14,106,57,0.75,167.125,-1.75,74.75,0.0,157.31169
59124,1637A,2015-12-31 12:00:00,山东省,枣庄市,169,137,51,1.767,28,393,269,0.75,167.125,-1.75,74.75,0.0,102,53,1.203,23,307,218,0.75,167.125,-1.75,74.75,0.0,73,38,0.938,37,99,56,0.75,167.125,-1.75,74.75,0.0,215.80228
59692,1638A,2015-12-27 04:00:00,山东省,枣庄市,76,80,38,0.607,26,100,66,0.75,167.125,-1.75,74.75,0.0,141,89,2.523,3,300,101,0.75,167.125,-1.75,74.75,0.0,81,25,1.024,18,97,58,0.75,167.125,-1.75,74.75,0.0,99.539505
59700,1638A,2015-12-27 12:00:00,山东省,枣庄市,25,0,0,0.0,0,0,0,0.75,167.125,-1.75,74.75,0.0,97,44,2.693,30,440,313,0.75,167.125,-1.75,74.75,0.0,150,59,2.931,5,501,272,0.75,167.125,-1.75,74.75,0.0,117.89334
59716,1638A,2015-12-28 04:00:00,山东省,枣庄市,64,71,26,0.654,27,135,76,0.75,167.125,-1.75,74.75,0.0,80,38,0.607,26,100,66,0.75,167.125,-1.75,74.75,0.0,141,89,2.523,3,300,101,0.75,167.125,-1.75,74.75,0.0,81.70816
59724,1638A,2015-12-28 12:00:00,山东省,枣庄市,68,67,20,0.404,45,51,25,0.75,167.125,-1.75,74.75,0.0,0,0,0.0,0,0,0,0.75,167.125,-1.75,74.75,0.0,97,44,2.693,30,440,313,0.75,167.125,-1.75,74.75,0.0,121.93039
59740,1638A,2015-12-29 04:00:00,山东省,枣庄市,110,88,49,0.8029999999999999,8,118,64,0.75,167.125,-1.75,74.75,0.0,71,26,0.654,27,135,76,0.75,167.125,-1.75,74.75,0.0,80,38,0.607,26,100,66,0.75,167.125,-1.75,74.75,0.0,123.06683
59748,1638A,2015-12-29 12:00:00,山东省,枣庄市,129,107,34,0.95,32,109,68,0.75,167.125,-1.75,74.75,0.0,67,20,0.404,45,51,25,0.75,167.125,-1.75,74.75,0.0,0,0,0.0,0,0,0,0.75,167.125,-1.75,74.75,0.0,105.20891
59764,1638A,2015-12-30 04:00:00,山东省,枣庄市,140,80,54,1.074,3,153,110,0.75,167.125,-1.75,74.75,0.0,88,49,0.8029999999999999,8,118,64,0.75,167.125,-1.75,74.75,0.0,71,26,0.654,27,135,76,0.75,167.125,-1.75,74.75,0.0,146.84526
59772,1638A,2015-12-30 12:00:00,山东省,枣庄市,267,119,42,1.159,32,176,129,0.75,167.125,-1.75,74.75,0.0,107,34,0.95,32,109,68,0.75,167.125,-1.75,74.75,0.0,67,20,0.404,45,51,25,0.75,167.125,-1.75,74.75,0.0,149.05046
59788,1638A,2015-12-31 04:00:00,山东省,枣庄市,212,102,51,1.604,8,191,140,0.75,167.125,-1.75,74.75,0.0,80,54,1.074,3,153,110,0.75,167.125,-1.75,74.75,0.0,88,49,0.8029999999999999,8,118,64,0.75,167.125,-1.75,74.75,0.0,134.76633
59796,1638A,2015-12-31 12:00:00,山东省,枣庄市,159,220,53,1.548,27,349,267,0.75,167.125,-1.75,74.75,0.0,119,42,1.159,32,176,129,0.75,167.125,-1.75,74.75,0.0,107,34,0.95,32,109,68,0.75,167.125,-1.75,74.75,0.0,213.79695
60364,1639A,2015-12-27 04:00:00,山东省,枣庄市,41,40,54,1.836,12,315,201,0.75,167.125,-1.75,74.75,0.0,117,107,3.11,6,389,164,0.75,167.125,-1.75,74.75,0.0,57,42,1.3019999999999998,19,189,92,0.75,167.125,-1.75,74.75,0.0,194.33997
60372,1639A,2015-12-27 12:00:00,山东省,枣庄市,20,37,37,0.91,64,173,118,0.75,167.125,-1.75,74.75,0.0,54,56,2.672,36,505,336,0.75,167.125,-1.75,74.75,0.0,34,61,1.472,37,270,161,0.75,167.125,-1.75,74.75,0.0,152.24542
60388,1639A,2015-12-28 04:00:00,山东省,枣庄市,53,14,24,0.544,44,102,41,0.75,167.125,-1.75,74.75,0.0,40,54,1.836,12,315,201,0.75,167.125,-1.75,74.75,0.0,117,107,3.11,6,389,164,0.75,167.125,-1.75,74.75,0.0,98.32709
60396,1639A,2015-12-28 12:00:00,山东省,枣庄市,76,9,26,0.394,46,123,20,0.75,167.125,-1.75,74.75,0.0,37,37,0.91,64,173,118,0.75,167.125,-1.75,74.75,0.0,54,56,2.672,36,505,336,0.75,167.125,-1.75,74.75,0.0,98.78557
60412,1639A,2015-12-29 04:00:00,山东省,枣庄市,145,20,27,0.627,35,87,53,0.75,167.125,-1.75,74.75,0.0,14,24,0.544,44,102,41,0.75,167.125,-1.75,74.75,0.0,40,54,1.836,12,315,201,0.75,167.125,-1.75,74.75,0.0,134.38191
60420,1639A,2015-12-29 12:00:00,山东省,枣庄市,127,66,39,1.57,36,134,76,0.75,167.125,-1.75,74.75,0.0,9,26,0.394,46,123,20,0.75,167.125,-1.75,74.75,0.0,37,37,0.91,64,173,118,0.75,167.125,-1.75,74.75,0.0,149.70772
60436,1639A,2015-12-30 04:00:00,山东省,枣庄市,137,42,50,2.06,7,236,145,0.75,167.125,-1.75,74.75,0.0,20,27,0.627,35,87,53,0.75,167.125,-1.75,74.75,0.0,14,24,0.544,44,102,41,0.75,167.125,-1.75,74.75,0.0,126.51346
60444,1639A,2015-12-30 12:00:00,山东省,枣庄市,221,62,44,0.752,31,225,127,0.75,167.125,-1.75,74.75,0.0,66,39,1.57,36,134,76,0.75,167.125,-1.75,74.75,0.0,9,26,0.394,46,123,20,0.75,167.125,-1.75,74.75,0.0,151.04619
60460,1639A,2015-12-31 04:00:00,山东省,枣庄市,232,14,53,1.648,6,218,137,0.75,167.125,-1.75,74.75,0.0,42,50,2.06,7,236,145,0.75,167.125,-1.75,74.75,0.0,20,27,0.627,35,87,53,0.75,167.125,-1.75,74.75,0.0,146.78464
60468,1639A,2015-12-31 12:00:00,山东省,枣庄市,223,79,48,1.2819999999999998,39,369,221,0.75,167.125,-1.75,74.75,0.0,62,44,0.752,31,225,127,0.75,167.125,-1.75,74.75,0.0,66,39,1.57,36,134,76,0.75,167.125,-1.75,74.75,0.0,172.90253
61036,1640A,2015-12-27 04:00:00,山东省,枣庄市,46,14,59,0.909,14,105,87,0.75,167.125,-1.75,74.75,0.0,49,95,3.064,11,384,182,0.75,167.125,-1.75,74.75,0.0,10,42,1.69,23,236,189,0.75,167.125,-1.75,74.75,0.0,130.29123
61044,1640A,2015-12-27 12:00:00,山东省,枣庄市,38,75,55,1.307,32,204,138,0.75,167.125,-1.75,74.75,0.0,50,60,2.7510000000000003,25,449,341,0.75,167.125,-1.75,74.75,0.0,41,57,2.377,39,211,126,0.75,167.125,-1.75,74.75,0.0,155.8559
61060,1640A,2015-12-28 04:00:00,山东省,枣庄市,56,9,25,0.637,31,101,46,0.75,167.125,-1.75,74.75,0.0,14,59,0.909,14,105,87,0.75,167.125,-1.75,74.75,0.0,49,95,3.064,11,384,182,0.75,167.125,-1.75,74.75,0.0,98.26378
61068,1640A,2015-12-28 12:00:00,山东省,枣庄市,65,32,36,0.978,36,83,38,0.75,167.125,-1.75,74.75,0.0,75,55,1.307,32,204,138,0.75,167.125,-1.75,74.75,0.0,50,60,2.7510000000000003,25,449,341,0.75,167.125,-1.75,74.75,0.0,110.40813
61084,1640A,2015-12-29 04:00:00,山东省,枣庄市,133,11,40,0.638,19,86,56,0.75,167.125,-1.75,74.75,0.0,9,25,0.637,31,101,46,0.75,167.125,-1.75,74.75,0.0,14,59,0.909,14,105,87,0.75,167.125,-1.75,74.75,0.0,116.40248
61092,1640A,2015-12-29 12:00:00,山东省,枣庄市,107,61,31,0.7659999999999999,13,117,65,0.75,167.125,-1.75,74.75,0.0,32,36,0.978,36,83,38,0.75,167.125,-1.75,74.75,0.0,75,55,1.307,32,204,138,0.75,167.125,-1.75,74.75,0.0,110.87976
61108,1640A,2015-12-30 04:00:00,山东省,枣庄市,159,14,42,1.4340000000000002,5,225,133,0.75,167.125,-1.75,74.75,0.0,11,40,0.638,19,86,56,0.75,167.125,-1.75,74.75,0.0,9,25,0.637,31,101,46,0.75,167.125,-1.75,74.75,0.0,121.326706
61116,1640A,2015-12-30 12:00:00,山东省,枣庄市,254,32,23,0.779,37,135,107,0.75,167.125,-1.75,74.75,0.0,61,31,0.7659999999999999,13,117,65,0.75,167.125,-1.75,74.75,0.0,32,36,0.978,36,83,38,0.75,167.125,-1.75,74.75,0.0,148.99251
61132,1640A,2015-12-31 04:00:00,山东省,枣庄市,273,10,51,1.29,8,204,159,0.75,167.125,-1.75,74.75,0.0,14,42,1.4340000000000002,5,225,133,0.75,167.125,-1.75,74.75,0.0,11,40,0.638,19,86,56,0.75,167.125,-1.75,74.75,0.0,148.92957
61140,1640A,2015-12-31 12:00:00,山东省,枣庄市,283,209,48,1.746,19,334,254,0.75,167.125,-1.75,74.75,0.0,32,23,0.779,37,135,107,0.75,167.125,-1.75,74.75,0.0,61,31,0.7659999999999999,13,117,65,0.75,167.125,-1.75,74.75,0.0,195.88979
61708,1641A,2015-12-27 04:00:00,山东省,枣庄市,86,44,19,1.028,64,110,78,0.75,167.125,-1.75,74.75,0.0,31,50,2.496,33,438,264,0.75,167.125,-1.75,74.75,0.0,8,19,1.55,29,86,68,0.75,167.125,-1.75,74.75,0.0,129.3862
61716,1641A,2015-12-27 12:00:00,山东省,枣庄市,18,77,30,1.256,69,161,114,0.75,167.125,-1.75,74.75,0.0,68,47,3.084,45,508,335,0.75,167.125,-1.75,74.75,0.0,20,43,2.613,17,260,186,0.75,167.125,-1.75,74.75,0.0,152.38168
61732,1641A,2015-12-28 04:00:00,山东省,枣庄市,57,16,16,0.947,62,116,86,0.75,167.125,-1.75,74.75,0.0,44,19,1.028,64,110,78,0.75,167.125,-1.75,74.75,0.0,31,50,2.496,33,438,264,0.75,167.125,-1.75,74.75,0.0,150.70993
61740,1641A,2015-12-28 12:00:00,山东省,枣庄市,106,20,9,0.657,82,42,18,0.75,167.125,-1.75,74.75,0.0,77,30,1.256,69,161,114,0.75,167.125,-1.75,74.75,0.0,68,47,3.084,45,508,335,0.75,167.125,-1.75,74.75,0.0,98.3719
61756,1641A,2015-12-29 04:00:00,山东省,枣庄市,144,52,25,0.972,40,78,57,0.75,167.125,-1.75,74.75,0.0,16,16,0.947,62,116,86,0.75,167.125,-1.75,74.75,0.0,44,19,1.028,64,110,78,0.75,167.125,-1.75,74.75,0.0,124.32713
61764,1641A,2015-12-29 12:00:00,山东省,枣庄市,123,151,33,1.294,54,154,106,0.75,167.125,-1.75,74.75,0.0,20,9,0.657,82,42,18,0.75,167.125,-1.75,74.75,0.0,77,30,1.256,69,161,114,0.75,167.125,-1.75,74.75,0.0,151.99617
61780,1641A,2015-12-30 04:00:00,山东省,枣庄市,127,55,35,1.369,22,170,144,0.75,167.125,-1.75,74.75,0.0,52,25,0.972,40,78,57,0.75,167.125,-1.75,74.75,0.0,16,16,0.947,62,116,86,0.75,167.125,-1.75,74.75,0.0,150.32864
61788,1641A,2015-12-30 12:00:00,山东省,枣庄市,236,67,24,1.444,65,159,123,0.75,167.125,-1.75,74.75,0.0,151,33,1.294,54,154,106,0.75,167.125,-1.75,74.75,0.0,20,9,0.657,82,42,18,0.75,167.125,-1.75,74.75,0.0,149.34322
61804,1641A,2015-12-31 04:00:00,山东省,枣庄市,119,21,24,1.509,47,154,127,0.75,167.125,-1.75,74.75,0.0,55,35,1.369,22,170,144,0.75,167.125,-1.75,74.75,0.0,52,25,0.972,40,78,57,0.75,167.125,-1.75,74.75,0.0,150.751
61812,1641A,2015-12-31 12:00:00,山东省,枣庄市,175,69,25,1.453,85,284,236,0.75,167.125,-1.75,74.75,0.0,67,24,1.444,65,159,123,0.75,167.125,-1.75,74.75,0.0,151,33,1.294,54,154,106,0.75,167.125,-1.75,74.75,0.0,202.81387
62380,1665A,2015-12-27 04:00:00,山东省,东营市,8,119,99,2.999,8,351,270,2.0,155.75,0.5,73.0,0.0,119,103,3.67,13,195,120,1.25,189.5,-1.25,97.75,0.0,89,122,4.988,8,509,368,1.25,267.5,0.5,97.75,0.0,107.0004
62388,1665A,2015-12-27 12:00:00,山东省,东营市,15,40,31,1.08,32,377,290,8.0,75.5,1.0,74.5,0.0,232,174,6.4289999999999985,18,634,482,2.75,222.5,1.75,79.75,0.0,121,115,4.879,18,498,384,2.0,295.0,0.75,90.75,0.0,175.93472
62404,1665A,2015-12-28 04:00:00,山东省,东营市,96,19,8,0.211,52,30,8,4.25,59.75,-4.25,62.0,0.0,119,99,2.999,8,351,270,2.0,155.75,0.5,73.0,0.0,119,103,3.67,13,195,120,1.25,189.5,-1.25,97.75,0.0,78.41618
62412,1665A,2015-12-28 12:00:00,山东省,东营市,90,16,13,0.387,57,50,15,3.25,46.5,-0.25,42.75,0.0,40,31,1.08,32,377,290,8.0,75.5,1.0,74.5,0.0,232,174,6.4289999999999985,18,634,482,2.75,222.5,1.75,79.75,0.0,57.3551
62428,1665A,2015-12-29 04:00:00,山东省,东营市,231,352,67,0.877,9,0,96,2.0,237.5,-3.5,69.0,0.0,19,8,0.211,52,30,8,4.25,59.75,-4.25,62.0,0.0,119,99,2.999,8,351,270,2.0,155.75,0.5,73.0,0.0,117.326385
62436,1665A,2015-12-29 12:00:00,山东省,东营市,221,84,44,1.083,44,136,90,3.0,277.0,0.75,45.75,0.0,16,13,0.387,57,50,15,3.25,46.5,-0.25,42.75,0.0,40,31,1.08,32,377,290,8.0,75.5,1.0,74.5,0.0,143.30508
62452,1665A,2015-12-30 04:00:00,山东省,东营市,205,180,122,2.685,8,310,231,1.5,154.75,-1.5,70.25,0.0,352,67,0.877,9,0,96,2.0,237.5,-3.5,69.0,0.0,19,8,0.211,52,30,8,4.25,59.75,-4.25,62.0,0.0,204.56555
62460,1665A,2015-12-30 12:00:00,山东省,东营市,349,150,83,2.206,20,304,221,2.25,175.25,4.0,54.5,0.0,84,44,1.083,44,136,90,3.0,277.0,0.75,45.75,0.0,16,13,0.387,57,50,15,3.25,46.5,-0.25,42.75,0.0,218.76874
62476,1665A,2015-12-31 04:00:00,山东省,东营市,405,88,88,2.099,8,276,205,0.5,267.3333,-0.25,89.75,0.0,180,122,2.685,8,310,231,1.5,154.75,-1.5,70.25,0.0,352,67,0.877,9,0,96,2.0,237.5,-3.5,69.0,0.0,314.47726
62484,1665A,2015-12-31 12:00:00,山东省,东营市,416,113,89,2.864,26,418,349,4.5,297.75,3.75,70.25,0.0,150,83,2.206,20,304,221,2.25,175.25,4.0,54.5,0.0,84,44,1.083,44,136,90,3.0,277.0,0.75,45.75,0.0,248.8362
63052,1666A,2015-12-27 04:00:00,山东省,东营市,10,77,85,3.009,4,274,241,2.0,155.75,0.5,73.0,0.0,35,75,3.955,16,296,137,1.25,189.5,-1.25,97.75,0.0,86,115,4.926,5,421,340,1.25,267.5,0.5,97.75,0.0,106.924194
63060,1666A,2015-12-27 12:00:00,山东省,东营市,9,41,25,1.25,38,0,250,8.0,75.5,1.0,74.5,0.0,351,121,5.766,22,628,461,2.75,222.5,1.75,79.75,0.0,92,102,5.0360000000000005,16,474,377,2.0,295.0,0.75,90.75,0.0,138.11128
63076,1666A,2015-12-28 04:00:00,山东省,东营市,17,16,5,0.6659999999999999,61,30,10,4.25,59.75,-4.25,62.0,0.0,77,85,3.009,4,274,241,2.0,155.75,0.5,73.0,0.0,35,75,3.955,16,296,137,1.25,189.5,-1.25,97.75,0.0,82.2009
63084,1666A,2015-12-28 12:00:00,山东省,东营市,91,17,8,0.679,63,32,9,3.25,46.5,-0.25,42.75,0.0,41,25,1.25,38,0,250,8.0,75.5,1.0,74.5,0.0,351,121,5.766,22,628,461,2.75,222.5,1.75,79.75,0.0,54.954937
63100,1666A,2015-12-29 04:00:00,山东省,东营市,201,29,59,0.963,9,58,17,2.0,237.5,-3.5,69.0,0.0,16,5,0.6659999999999999,61,30,10,4.25,59.75,-4.25,62.0,0.0,77,85,3.009,4,274,241,2.0,155.75,0.5,73.0,0.0,112.296585
63108,1666A,2015-12-29 12:00:00,山东省,东营市,242,75,46,1.577,42,115,91,3.0,277.0,0.75,45.75,0.0,17,8,0.679,63,32,9,3.25,46.5,-0.25,42.75,0.0,41,25,1.25,38,0,250,8.0,75.5,1.0,74.5,0.0,124.12021
63124,1666A,2015-12-30 04:00:00,山东省,东营市,165,99,115,2.947,7,276,201,1.5,154.75,-1.5,70.25,0.0,29,59,0.963,9,58,17,2.0,237.5,-3.5,69.0,0.0,16,5,0.6659999999999999,61,30,10,4.25,59.75,-4.25,62.0,0.0,161.64919
63132,1666A,2015-12-30 12:00:00,山东省,东营市,299,139,94,2.6060000000000003,24,288,242,2.25,175.25,4.0,54.5,0.0,75,46,1.577,42,115,91,3.0,277.0,0.75,45.75,0.0,17,8,0.679,63,32,9,3.25,46.5,-0.25,42.75,0.0,215.14134
63148,1666A,2015-12-31 04:00:00,山东省,东营市,275,78,83,2.3280000000000003,5,210,165,0.5,267.3333,-0.25,89.75,0.0,99,115,2.947,7,276,201,1.5,154.75,-1.5,70.25,0.0,29,59,0.963,9,58,17,2.0,237.5,-3.5,69.0,0.0,299.1637
63156,1666A,2015-12-31 12:00:00,山东省,东营市,385,120,93,3.4,21,365,299,4.5,297.75,3.75,70.25,0.0,139,94,2.6060000000000003,24,288,242,2.25,175.25,4.0,54.5,0.0,75,46,1.577,42,115,91,3.0,277.0,0.75,45.75,0.0,218.78679
63724,1667A,2015-12-27 04:00:00,山东省,东营市,14,41,54,2.7960000000000003,9,348,243,2.0,155.75,0.5,73.0,0.0,41,76,3.642,21,209,122,1.25,189.5,-1.25,97.75,0.0,114,111,4.674,10,448,353,1.25,267.5,0.5,97.75,0.0,106.94464
63732,1667A,2015-12-27 12:00:00,山东省,东营市,9,0,0,0.0,0,0,0,8.0,75.5,1.0,74.5,0.0,150,142,6.017,19,665,540,2.75,222.5,1.75,79.75,0.0,77,105,4.699,17,519,451,2.0,295.0,0.75,90.75,0.0,116.3788
